,id,text,Cleaned_tweet
947,0.5655083966242913-950,"RT @OracleWatch
Oracle to buy privately held Skire - Reuters.",oracle to buy privately held skire reuters 
948,0.5655083966242913-951,Pratibha Patil what did you do M'am...?? #president #INDIA,pratibha patil what did you do m am 
949,0.5655083966242913-952,Vidarbha Express rams into derailed train,vidarbha expres rams into derailed train
950,0.5655083966242913-953,Shipping so many LUMIA's didn't worked for them as I didn't got any..:(  #nokia #funny,shipping so many lumia didn t worked for them as i didn t got any 
951,0.5655083966242913-954,Who's the under-achiever now? Outlook gives Obama the title..#usa,who the under achiever now outlook gives obama the title 
952,0.5655083966242913-955,Will Rahul Gandhi be the wheel turner..??? #india #congress,wil rahul gandhi be the wheel turner 
953,0.5655083966242913-956,Is Yahoo paying more than Google or is it a pregnancy break..?? #google #yahoo,is yaho paying more than google or is it a pregnancy break 
954,0.5655083966242913-957,Sunita Williams we are proud of you..#india #glory,sunita williams we are proud of you 
955,0.5655083966242913-958,Pan.S.Tomar a great dedicated movie to the unsung hero's of INDIAN sports. #great #INDIA,pan s tomar a great dedicated movie to the unsung hero of indian sports 
956,0.5655083966242913-959,Any time the celebrities get hospitalized the news channel INDIA Tv gets the first report via SMS..#irony #funny,any time the celebrities get hospitalized the news channel india tv gets the first report via sms 
957,0.5655083966242913-960,REMAKE---->better option for bollywood's success.,remake better option for bollywood success 
958,0.5655083966242913-961,Wall Street executives say wrongdoing is necessary...#amazing,wal street executives say wrongdoing is necessary 
959,0.5655083966242913-962,Human race would fall behind if Sachin's records weren't broken someday..#kapildev #amazing,human race would fal behind if sachin records weren t broken someday 
960,0.5655083966242913-963,Jeff Weiner : let Zuckerburg have all the fun...!!,jef weiner let zuckerburg have al the fun 
961,0.5655083966242913-964,RT @sunnychl: Very disappointed that there isn't a Satyameva Jayate episode about Android OEMs not updating their devices on time.,very disappointed that there isn t a satyameva jayate episode about android oems not updating their devices on time 
962,0.5655083966242913-965,"RT @Techmeme
Google stole sharing idea for Hangouts, YouTube claims lawsuit",google stole sharing idea for hangouts youtube claims lawsuit
963,0.5655083966242913-966,Why INDIANS Innovate everywhere other than in INDIA...??#innovate #india,why indians innovate everywhere other than in india 
964,0.5655083966242913-967,"RT @funnyoneliners
Let's get married and blame all our problems on each other. RT @Ginlicker",let get married and blame al our problems on each other rt
965,0.5655083966242913-968,"Mr.Pranab left petrol prices came down.Is this an indication that other members should leave...???
#INDIA #POLITICS",mr pranab left petrol prices came down is this an indication that other members should leave 
966,0.5655083966242913-969,"All the buttons and stuff in Chrome 20 have been squared off, probably to fit in with the new Windows 8 desktop theme.",al the buttons and stuf in chrome have been squared of probably to fit in with the new windows desktop theme 
967,0.5655083966242913-970,"1-Man: you r jobless why didn't you go for d interview..
2-Man: I was saving an INFANT..
http://tinyurl.com/7vc7yw4 
#great #LIFE",man you r jobles why didn t you go for d interview man i was saving an infant 
968,0.5655083966242913-971,"IIT's and Mr. Kapil Sibbal to play hard games with the droppers..(
#INDIA #IIT",iit and mr kapil sibbal to play hard games with the droppers 
969,0.5655083966242913-972,"Burning train , Burning nation and now....Burning Parliament Offices... :( :( arg...
# INDIA",burning train burning nation and now burning parliament offices arg india
970,0.5655083966242913-973,The day was the summer solstice in the Northern Hemisphere. #sun,the day was the summer solstice in the northern hemisphere 
971,0.5655083966242913-974,"100,000....mammoth...andro/i-apps the TOPGUN is coming.....this is destruction/...#wpphone", mammoth andro i apps the topgun is coming this is destruction 
972,0.5655083966242913-975,Presidential election in INDIA...PM's election in pakistan coming soon...#zardari #gilani,presidential election in india pm election in pakistan coming soon 
973,0.5655083966242913-976,apple google head 2 head for mobile apps....!!!,apple google head head for mobile apps 
974,0.5655083966242913-977,RT @forbesindia...Today in tech: Boring IT Services; Changes in HCL Tech and Microsoft’s Tablet,in tech boring it services changes in hcl tech and microsoft s tablet
975,0.5655083966242913-978,This Phone market is so lucrative ...now INTEL's in..#phone #intel,this phone market is so lucrative now intel in 
976,0.5655083966242913-979,"RT @calamur
I know men who have been hit too..sometimes it is isolated for them, because no one believes them, and everyone laughs at them..",i know men who have been hit too sometimes it is isolated for them because no one believes them and everyone laughs at them 
977,0.5655083966242913-980,Suu Kyi receives Nobel Peace Prize 21 years late #myanmar,su kyi receives nobel peace prize years late
978,0.5655083966242913-981,"RT @davewiner
I believe that in coming years you won't be able to be a tech pundit without knowing very much tech.",i believe that in coming years you won t be able to be a tech pundit without knowing very much tech 
979,0.5655083966242913-982,"I Am A Hunter And She Want To See My Gun
When I Pull It Out Boy The Woman Start To Run.....nyc funky song..http://tinyurl.com/72yje3x",i am a hunter and she want to se my gun when i pul it out boy the woman start to run nyc funky song 
980,0.5655083966242913-983,The Chinese use two brush strokes to write the word 'crisis.' One brush stroke stands for danger; the other for opportunity.#jfk #china,the chinese use two brush strokes to write the word crisis one brush stroke stands for danger the other for opportunity 
981,0.5655083966242913-984,"RT @narendramodi
Only service to be done for lower classes is to give them education,to develop their lost individuality  #vivekananda",only service to be done for lower classes is to give them education to develop their lost individuality
982,0.5655083966242913-985,THEY are just building MARVELS...http://tinyurl.com/cco9b73 #china...,they are just building marvels 
983,0.5655083966242913-986,Saina Nehwal wins Thailand Open ...off to a good start for OLYMPICS #proud #INDIA,saina nehwal wins thailand open of to a good start for olympics
984,0.5655083966242913-987,Spain became the fourth and largest country to ask Europe to rescue its failing banks.#europe #spain,spain became the fourth and largest country to ask europe to rescue its failing banks 
985,0.5655083966242913-988,"RT @OMGFacts
An episode of BBC's Frozen Planet wasn't going to air in the US because it focused on climate change!",an episode of bbc frozen planet wasn t going to air in the us because it focused on climate change 
986,0.5655083966242913-989,The next version of the Internet begins rolling out today #net #IPv6,the next version of the internet begins rolling out today
987,0.5655083966242913-990,"RT@ Madhavan Narayanan (@madversity)
Bullet train from Mumbai to Ahmedabad. Hope Narendra Modi doesnt say Congress launched a bullet on him",madhavan narayanan bullet train from mumbai to ahmedabad hope narendra modi doesnt say congres launched a bullet on him
988,0.5655083966242913-991,India is soon going to have a bullet train from Mumbai to Ahmedabad  #happy #bullet #fast,india is soon going to have a bullet train from mumbai to ahmedabad
989,0.5655083966242913-992,People willing to see today's eclipse after 105 years AGAIN !!! #funny #sun,people willing to se today eclipse after years again 
990,0.5655083966242913-993,"Beggars begging, poor hungry ,but planning commission spending 3.5 million in toilets...
PISSED OFF..@#$ #India #gov",beggars begging poor hungry but planning commission spending million in toilets pissed off 
991,0.5655083966242913-994,How GOD of cricket will play politics...? hmmm intresting...#sachin #god,how god of cricket wil play politics hm intresting 
992,0.5655083966242913-995,Rain!! Rain!! Rain!! come again this heat is killing us...#summer,rain rain rain come again this heat is killing us 
993,0.5655083966242913-996,"RT@OracleWatch
Oracle's Larry Ellison, Disney/Pixar's Ed Catmull recall Steve Jobs - Los Angeles Times #oracle",oracle larry ellison disney pixar ed catmul recal steve jobs los angeles times
994,0.5655083966242913-997,Calls of Bharat Ratna for Anand gain momentum #anand #Bharat Ratna,calls of bharat ratna for anand gain momentum ratna
995,0.5655083966242913-998,"RT@OMGFacts
A 17-year old student sold one of his kidneys to buy an iPad 2 and an iPhone! ..CRAZY...#omg",a year old student sold one of his kidneys to buy an ipad and an iphone crazy 
996,0.5655083966242913-999,PETROL price=GOLD price in coming years....!!!! :( need a bicycle.. #petrolprice #gold #money,petrol price gold price in coming years need a bicycle 
997,0.5655083966242913-1000,"This google doodle is too cool man....:D
#google",this google doodle is to cool man d
998,0.5655083966242913-1001,"Satyamev Jayate a must watch T.V series.Ram Sampat,Prasoon Joshi great lyrics man....!! #amirkhan",satyamev jayate a must watch t v series ram sampat prasoon joshi great lyrics man 
999,0.5655083966242913-1002,"For her we are the sun,moon,the rama, krishna.She has brought us into this planet earth she is everything to us. #mother",for her we are the sun moon the rama krishna she has brought us into this planet earth she is everything to us 
1000,0.5655083966242913-1003,"Protest in Philippines over South China Sea stand-off 
#china",protest in philippines over south china sea stand of
1001,0.5655083966242913-1004,"It happens only in IPL..... Mouthwatering, breathtaking and all the superlatives awesome  #ipl  #rcb  #abd",it happens only in ipl mouthwatering breathtaking and al the superlatives awesome
1002,0.5655083966242913-1005,Every game they r playing is a nail biting finish jst same as clinching loathe of meat frm a lion's mouth. #ipl  #mi  #sachin,every game they r playing is a nail biting finish jst same as clinching loathe of meat frm a lion mouth 
1003,0.5655083966242913-1006,Summer sprinkler's are so nyc to have on...:-) respite from hot weather... and the odour of wet sand is just so pure..i m lovi'n it :-D,summer sprinkler are so nyc to have on respite from hot weather and the odour of wet sand is just so pure i m lovi n it d
1004,0.5655083966242913-1007,After eating so many sixe's it was fortuned that he will hit a six ...hahaha#ipl #punjab #piyushchawla,after eating so many sixe it was fortuned that he wil hit a six hahaha
1005,0.5655083966242913-1008,"Nita ambani the lucky charm,the lady luck,the omen and many more for MI #ipl #MI",nita ambani the lucky charm the lady luck the omen and many more for mi
1006,0.5655083966242913-1009,His each and every composition was and is a masterpeice really a legend.Well ghazals seems incomplete whthout him #jagjitsingh,his each and every composition was and is a masterpeice really a legend wel ghazals seems incomplete whthout him
1007,0.5655083966242913-1010,AMAZED !!!! 40 millions a day .How much these khans make a day....<<buy me @$$@$>> #khans,amazed millions a day how much these khans make a day buy me
1008,0.5655083966242913-1011,"In front of siddhu, harsha keeps mum...LOLZ !! but jokes apart both are great 1 with comments and another with stats !! #ipl",in front of siddhu harsha keeps mum lolz but jokes apart both are great with comments and another with stats 
1009,0.5655083966242913-1012,"RT @madversity Tessy Thomas launched Agni V for India. Now, another woman N. Valarmathi, headed RISAT-1 radar satellite project",tessy thomas launched agni v for india now another woman n valarmathi headed risat radar satellite project
1010,0.5655083966242913-1013,Strong winds can't move mountains.Temptation can't touch a strong a man.To learn we have to unlearn...#life,strong winds can t move mountains temptation can t touch a strong a man to learn we have to unlearn 
1011,0.5655083966242913-1014,"RT @antonkovalyov :""There are only two kinds of languages: the ones people complain about and the ones nobody uses."" —Bjarne Stroustrup", there are only two kinds of languages the ones people complain about and the ones nobody uses bjarne stroustrup
1012,0.5655083966242913-1015,MI missing  malinga..badly :(  and munaf have some sense on the field dude...!!! #ipl,mi missing malinga badly and munaf have some sense on the field dude 
1013,0.5655083966242913-1016,"RT @nokiadeveloper US students - give us 2 apps, get a free Nokia Lumia 800 in return. More at http://bit.ly/J4lWxD  #wpdev #nokia",us students give us apps get a fre nokia lumia in return more at
1014,0.5655083966242913-1017,A new add : Droid says wanna be BLUE !!! I would suggest don't be buddy as many rely on ur services.. Be RED/BLACK there my favs #android,a new ad droid says wanna be blue i would suggest don t be buddy as many rely on ur services be red black there my favs
1015,0.5655083966242913-1018,RT @geekwire Instagram’s billion dollar idea wasn’t photos after all http://goo.gl/fb/y46Cb ,instagram s billion dollar idea wasn t photos after al
1016,0.5655083966242913-1019,nice videos to hangout with excellent source to learn !! #pluralsight,nice videos to hangout with excellent source to learn 
1017,0.5655083966242913-1020,six legged baby in pakistan http://in.news.yahoo.com/photos/conjoined-twins-share-single-heart-slideshow/ … BIOLOGICAL DISASTER #sixlegs,six legged baby in pakistan biological disaster
1018,0.5655083966242913-1021,"If you become more concerned for the welfare of others, you will experience a sense of calm, inner strength and self-confidence.#dalailama",if you become more concerned for the welfare of others you wil experience a sense of calm inner strength and self confidence 
1019,0.5655083966242913-1022,Another milestone by INDIA test successfull #AGNI 5,another milestone by india test successful
1020,0.5655083966242913-1023,RT @gcaughey New open source project - http://ASP.Net  project and WP7 SDK for storing games' highscores http://bit.ly/Ji9EWh  #wpdev,new open source project project and wp sdk for storing games highscores
1021,0.5655083966242913-1024,Google's tinted glass just a fad or a reallity ...????#google,google tinted glas just a fad or a reallity 
1022,0.5655083966242913-1025,What's goi'n on IT pros leaving MS many tweets today to look upon..GOSH!!! #Microsoft,what goi n on it pros leaving ms many tweets today to look upon gosh 
1023,0.5655083966242913-1026,Rcom and google move to tie up in android marketplace #google,rcom and google move to tie up in android marketplace
1024,0.5655083966242913-1027,Is there any internship program this summer #google,is there any internship program this summer
1025,0.5655083966242913-1028,Made us laugh without a single word #charliechaplin,made us laugh without a single word
1026,0.5655083966242913-1029,SUPERB QUOTES BY HIm #sidhuism,superb quotes by him
1027,0.5655083966242913-1030,@newrelic CHROME ROCKS !!,chrome rocks 
1028,0.5655083966242913-1031,"Sachin good with bat ,Malinga good with ball, He is brilliant with facts and figures #harshabogle",sachin good with bat malinga good with bal he is brilliant with facts and figures
1029,0.5655083966242913-1032,"http://gauravdey.wordpress.com/ 
Review it microblogers #myblog",review it microblogers
1030,0.5655083966242913-1033,Before 21 years nvr thought tht I would make this tweet had a vry f9 day with frnds.#birthday,before years nvr thought tht i would make this tweet had a vry f day with frnds 
1031,0.5655083966242913-1034,"GOOGLE's tinted glass all new rage among the techies .MS,FB,YAHOO, buck up...#gooogletintedglass",google tinted glas al new rage among the techies ms fb yaho buck up 
1032,0.5655083966242913-1035,"Google, Microsoft losing big in mobile biz is it really true...?
what say micro bloggers. #mobileworld",google microsoft losing big in mobile biz is it really true what say micro bloggers 
1033,0.5655083966242913-1036,TechEd session completed successfuly with a kichddi #MSPINDIA,teched session completed successfuly with a kichddi
1034,0.5655083966242913-1037,glimpse of INDIAN future batting.#viratkohli,glimpse of indian future batting 
1035,0.5655083966242913-1038,"Feels great to be a part of ELITES..:D
courtesy ~ MICROSOFT",feels great to be a part of elites d courtesy microsoft
1036,0.5655083966242913-1039,"This LEAP YEAR let's take a leap of faith and work towards our better future and planet...:D

Amen...!!",this leap year let take a leap of faith and work towards our better future and planet d amen 
1037,0.5655083966242913-1040,this leap year I want to take a leap of faith a very happy new year to all micro bloggers #newyear,this leap year i want to take a leap of faith a very happy new year to al micro bloggers
1038,0.5655083966242913-1041,A sad moment for us as DENNIS RITCHIE passes away at 70 :( .,a sad moment for us as dennis ritchie passes away at 
1039,0.5655083966242913-1042,Anticorruption watchdog lokpal #isupportannahazare .,anticorruption watchdog lokpal 
1040,0.5655083966242913-1043,"Ruthless ! mumbai serial blast presents an example before us that do we have to pay for our living a heavy price....
PEACE AWAITED...",ruthles mumbai serial blast presents an example before us that do we have to pay for our living a heavy price peace awaited 
1041,0.5655083966242913-1044,gilly's blow took away rcb....WOW !!!,gilly blow took away rcb wow 
1042,0.5655083966242913-1045,"hello twitter world !!!
the quest for excellence is on....!!!",hello twitter world the quest for excellence is on 
